sku,category,family,sub_model_id,sub_model_name_th,sub_model_name_en,screen_size,chip,capacity,color_th,color_en,color_hex,price_thb,in_stock,dimensions_mm,weight_grams,display_specs,camera_specs,battery_specs,box_contents,local_image_nobg,image_url_highres,specs_url,buy_url
TH-IPAD10THGEN-PINK-256GBWIF-AC14,ipad,iPad (รุ่นที่ 10),ipad-10th-gen,,iPad (10th Gen),"10.9""",,,ชมพู,Pink,#E3A3B1,17900,,248.6 x 179.5 x 7.0 มม.,477 กรัม (Wi-Fi) / 481 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 10.9 นิ้ว, ความละเอียด 2360 x 1640 พิกเซลที่ 264 ppi, ความสว่าง 500 นิต, True Tone",กล้องไวด์ 12MP (ƒ/1.8) + กล้องหน้าแนวนอน Ultra Wide 12MP พร้อม Center Stage,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad (รุ่นที่ 10), สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-10th-gen/pink.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-10th-gen-finish-select-202212-pink?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-10.9/specs/,https://www.apple.com/th/shop/buy-ipad/ipad
TH-IPAD10THGEN-PINK-64GBCELL-A846,ipad,iPad (รุ่นที่ 10),ipad-10th-gen,,iPad (10th Gen),"10.9""",,,ชมพู,Pink,#E3A3B1,18900,,248.6 x 179.5 x 7.0 มม.,477 กรัม (Wi-Fi) / 481 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 10.9 นิ้ว, ความละเอียด 2360 x 1640 พิกเซลที่ 264 ppi, ความสว่าง 500 นิต, True Tone",กล้องไวด์ 12MP (ƒ/1.8) + กล้องหน้าแนวนอน Ultra Wide 12MP พร้อม Center Stage,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad (รุ่นที่ 10), สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-10th-gen/pink.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-10th-gen-finish-select-202212-pink?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-10.9/specs/,https://www.apple.com/th/shop/buy-ipad/ipad
TH-IPAD10THGEN-PINK-256GBCEL-B086,ipad,iPad (รุ่นที่ 10),ipad-10th-gen,,iPad (10th Gen),"10.9""",,,ชมพู,Pink,#E3A3B1,23900,,248.6 x 179.5 x 7.0 มม.,477 กรัม (Wi-Fi) / 481 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 10.9 นิ้ว, ความละเอียด 2360 x 1640 พิกเซลที่ 264 ppi, ความสว่าง 500 นิต, True Tone",กล้องไวด์ 12MP (ƒ/1.8) + กล้องหน้าแนวนอน Ultra Wide 12MP พร้อม Center Stage,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad (รุ่นที่ 10), สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-10th-gen/pink.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-10th-gen-finish-select-202212-pink?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-10.9/specs/,https://www.apple.com/th/shop/buy-ipad/ipad
TH-IPAD10THGEN-YELLOW-64GBWIFI-673E,ipad,iPad (รุ่นที่ 10),ipad-10th-gen,,iPad (10th Gen),"10.9""",,,เหลือง,Yellow,#FBE27D,12900,,248.6 x 179.5 x 7.0 มม.,477 กรัม (Wi-Fi) / 481 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 10.9 นิ้ว, ความละเอียด 2360 x 1640 พิกเซลที่ 264 ppi, ความสว่าง 500 นิต, True Tone",กล้องไวด์ 12MP (ƒ/1.8) + กล้องหน้าแนวนอน Ultra Wide 12MP พร้อม Center Stage,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad (รุ่นที่ 10), สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-10th-gen/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-10th-gen-finish-select-202212-yellow?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-10.9/specs/,https://www.apple.com/th/shop/buy-ipad/ipad
TH-IPAD10THGEN-YELLOW-256GBWIF-4AC7,ipad,iPad (รุ่นที่ 10),ipad-10th-gen,,iPad (10th Gen),"10.9""",,,เหลือง,Yellow,#FBE27D,17900,,248.6 x 179.5 x 7.0 มม.,477 กรัม (Wi-Fi) / 481 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 10.9 นิ้ว, ความละเอียด 2360 x 1640 พิกเซลที่ 264 ppi, ความสว่าง 500 นิต, True Tone",กล้องไวด์ 12MP (ƒ/1.8) + กล้องหน้าแนวนอน Ultra Wide 12MP พร้อม Center Stage,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad (รุ่นที่ 10), สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-10th-gen/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-10th-gen-finish-select-202212-yellow?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-10.9/specs/,https://www.apple.com/th/shop/buy-ipad/ipad
TH-IPAD10THGEN-YELLOW-64GBCELL-C847,ipad,iPad (รุ่นที่ 10),ipad-10th-gen,,iPad (10th Gen),"10.9""",,,เหลือง,Yellow,#FBE27D,18900,,248.6 x 179.5 x 7.0 มม.,477 กรัม (Wi-Fi) / 481 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 10.9 นิ้ว, ความละเอียด 2360 x 1640 พิกเซลที่ 264 ppi, ความสว่าง 500 นิต, True Tone",กล้องไวด์ 12MP (ƒ/1.8) + กล้องหน้าแนวนอน Ultra Wide 12MP พร้อม Center Stage,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad (รุ่นที่ 10), สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-10th-gen/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-10th-gen-finish-select-202212-yellow?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-10.9/specs/,https://www.apple.com/th/shop/buy-ipad/ipad
TH-IPAD10THGEN-YELLOW-256GBCEL-34E6,ipad,iPad (รุ่นที่ 10),ipad-10th-gen,,iPad (10th Gen),"10.9""",,,เหลือง,Yellow,#FBE27D,23900,,248.6 x 179.5 x 7.0 มม.,477 กรัม (Wi-Fi) / 481 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 10.9 นิ้ว, ความละเอียด 2360 x 1640 พิกเซลที่ 264 ppi, ความสว่าง 500 นิต, True Tone",กล้องไวด์ 12MP (ƒ/1.8) + กล้องหน้าแนวนอน Ultra Wide 12MP พร้อม Center Stage,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad (รุ่นที่ 10), สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-10th-gen/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-10th-gen-finish-select-202212-yellow?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-10.9/specs/,https://www.apple.com/th/shop/buy-ipad/ipad
TH-IPADMINIA17-SPACEGRAY-128GBWIF-09D4,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,สเปซเกรย์,Space Gray,#68696E,17900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/space-gray.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-spacegray-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-SPACEGRAY-256GBWIF-274A,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,สเปซเกรย์,Space Gray,#68696E,21900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/space-gray.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-spacegray-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-SPACEGRAY-512GBWIF-75E5,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,สเปซเกรย์,Space Gray,#68696E,29900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/space-gray.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-spacegray-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-SPACEGRAY-128GBCEL-CF1D,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,สเปซเกรย์,Space Gray,#68696E,23900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/space-gray.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-spacegray-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-SPACEGRAY-256GBCEL-4F1A,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,สเปซเกรย์,Space Gray,#68696E,27900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/space-gray.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-spacegray-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-SPACEGRAY-512GBCEL-A6EE,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,สเปซเกรย์,Space Gray,#68696E,35900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/space-gray.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-spacegray-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-BLUE-128GBWIF-5626,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,ฟ้า,Blue,#3E536B,17900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/blue.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-blue-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-BLUE-256GBWIF-74AA,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,ฟ้า,Blue,#3E536B,21900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/blue.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-blue-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-BLUE-512GBWIF-0055,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,ฟ้า,Blue,#3E536B,29900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/blue.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-blue-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-BLUE-128GBCEL-3E58,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,ฟ้า,Blue,#3E536B,23900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/blue.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-blue-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
TH-IPADMINIA17-BLUE-256GBCEL-FA00,ipad,iPad mini,ipad-mini-a17,,iPad mini (A17 Pro),"8.3""",,,ฟ้า,Blue,#3E536B,27900,,195.4 x 134.8 x 6.3 มม.,293 กรัม (Wi-Fi) / 297 กรัม (Cellular),"จอภาพ Liquid Retina ขนาด 8.3 นิ้ว, ความละเอียด 2266 x 1488 พิกเซลที่ 326 ppi, ความสว่าง 500 นิต, รองรับ Apple Pencil Pro",กล้องหลังไวด์ 12MP (ƒ/1.8) + กล้องหน้า Ultra Wide 12MP,ดูวิดีโอนานสูงสุด 10 ชั่วโมง,"iPad mini, สายชาร์จ USB-C (1 ม.), อะแดปเตอร์แปลงไฟ USB-C 20W",data/images_transparent/ipad/ipad-mini/blue.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/ipad-mini-finish-blue-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/ipad-mini/specs/,https://www.apple.com/th/shop/buy-ipad/ipad-mini
